time(s)  strain
-8.251708984 8.183667e-24
-8.251464843 8.18206e-24
-8.251220703 8.173903e-24
-8.250976562 8.15909e-24
-8.250732422 8.137733e-24
-8.250488281 8.109738e-24
-8.25024414 8.075225e-24
-8.25 8.034111e-24
-8.249755859 7.986528e-24
-8.249511718 7.932405e-24
-8.249267578 7.871881e-24
-8.249023437 7.804897e-24
-8.248779297 7.731603e-24
-8.248535156 7.651951e-24
-8.248291015 7.566098e-24
-8.248046875 7.47401e-24
-8.247802734 7.375851e-24
-8.247558593 7.271602e-24
-8.247314453 7.161429e-24
-8.247070312 7.04533e-24
-8.246826172 6.923478e-24
-8.246582031 6.795881e-24
-8.24633789 6.6627198e-24
-8.24609375 6.5240138e-24
-8.245849609 6.3799505e-24
-8.245605468 6.2305629e-24
-8.245361328 6.0760418e-24
-8.245117187 5.91643279e-24
-8.244873047 5.7519313e-24
-8.244628906 5.5825968e-24
-8.244384765 5.4086268e-24
-8.244140625 5.2300938e-24
-8.243896484 5.0471974e-24
-8.243652343 4.8600237e-24
-8.243408203 4.668775e-24
-8.243164062 4.473547e-24
-8.242919922 4.274546e-24
-8.242675781 4.071878e-24
-8.24243164 3.865751e-24
-8.2421875 3.656283e-24
-8.241943359 3.443681e-24
-8.241699218 3.228075e-24
-8.241455078 3.00967e-24
-8.241210937 2.78861e-24
-8.240966797 2.565096e-24
-8.240722656 2.339283e-24
-8.240478515 2.111371e-24
-8.240234375 1.881524e-24
-8.239990234 1.64994e-24
-8.239746093 1.416793e-24
-8.239501953 1.182277e-24
-8.239257812 9.46574e-25
-8.239013672 7.09876e-25
-8.238769531 4.72373e-25
-8.23852539 2.34253e-25
-8.23828125 -4.288e-27
-8.238037109 -2.43066e-25
-8.237792968 -4.81878e-25
-8.237548828 -7.20545e-25
-8.237304687 -9.58858e-25
-8.237060547 -1.196644e-24
-8.236816406 -1.43369e-24
-8.236572265 -1.669827e-24
-8.236328125 -1.904837e-24
-8.236083984 -2.138561e-24
-8.235839843 -2.370774e-24
-8.235595703 -2.601326e-24
-8.235351562 -2.829988e-24
-8.235107422 -3.056618e-24
-8.234863281 -3.280987e-24
-8.23461914 -3.502956e-24
-8.234375 -3.722297e-24
-8.234130859 -3.938882e-24
-8.233886718 -4.152478e-24
-8.233642578 -4.362969e-24
-8.233398437 -4.570122e-24
-8.233154297 -4.773829e-24
-8.232910156 -4.973856e-24
-8.232666015 -5.1701068e-24
-8.232421875 -5.3623505e-24
-8.232177734 -5.5504994e-24
-8.231933593 -5.7343244e-24
-8.231689453 -5.9137476e-24
-8.231445312 -6.08854393e-24
-8.231201172 -6.2586466e-24
-8.230957031 -6.4238321e-24
-8.23071289 -6.584047e-24
-8.23046875 -6.73907e-24
-8.230224609 -6.8888604e-24
-8.229980468 -7.033202e-24
-8.229736328 -7.172063e-24
-8.229492187 -7.305235e-24
-8.229248047 -7.4327e-24
-8.229003906 -7.554251e-24
-8.228759765 -7.669884e-24
-8.228515625 -7.779399e-24
-8.228271484 -7.882804e-24
-8.228027343 -7.979905e-24
-8.227783203 -8.070723e-24
-8.227539062 -8.155074e-24
-8.227294922 -8.232987e-24
-8.227050781 -8.304288e-24
-8.22680664 -8.36902e-24
-8.2265625 -8.427016e-24
-8.226318359 -8.478331e-24
-8.226074218 -8.522808e-24
-8.225830078 -8.560511e-24
-8.225585937 -8.591298e-24
-8.225341797 -8.615244e-24
-8.225097656 -8.632213e-24
-8.224853515 -8.642294e-24
-8.224609375 -8.645363e-24
-8.224365234 -8.641519e-24
-8.224121093 -8.63065e-24
-8.223876953 -8.612865e-24
-8.223632812 -8.588064e-24
-8.223388672 -8.556366e-24
-8.223144531 -8.517684e-24
-8.22290039 -8.472149e-24
-8.22265625 -8.419683e-24
-8.222412109 -8.360428e-24
-8.222167968 -8.294319e-24
-8.221923828 -8.221505e-24
-8.221679687 -8.141938e-24
-8.221435547 -8.055775e-24
-8.221191406 -7.962977e-24
-8.220947265 -7.863714e-24
-8.220703125 -7.757959e-24
-8.220458984 -7.645888e-24
-8.220214843 -7.52749e-24
-8.219970703 -7.402947e-24
-8.219726562 -7.272259e-24
-8.219482422 -7.13562e-24
-8.219238281 -6.9930406e-24
-8.21899414 -6.8447195e-24
-8.21875 -6.6906829e-24
-8.218505859 -6.5311343e-24
-8.218261718 -6.3661122e-24
-8.218017578 -6.19582666e-24
-8.217773437 -6.0203299e-24
-8.217529297 -5.8398347e-24
-8.217285156 -5.6544059e-24
-8.217041015 -5.4642602e-24
-8.216796875 -5.2694767e-24
-8.216552734 -5.070275e-24
-8.216308593 -4.866744e-24
-8.216064453 -4.659108e-24
-8.215820312 -4.447469e-24
-8.215576172 -4.232051e-24
-8.215332031 -4.012968e-24
-8.21508789 -3.790447e-24
-8.21484375 -3.56461e-24
-8.214599609 -3.335687e-24
-8.214355468 -3.10381e-24
-8.214111328 -2.869209e-24
-8.213867187 -2.632028e-24
-8.213623047 -2.392494e-24
-8.213378906 -2.150762e-24
-8.213134765 -1.907055e-24
-8.212890625 -1.661542e-24
-8.212646484 -1.41444e-24
-8.212402343 -1.165927e-24
-8.212158203 -9.1622e-25
-8.211914062 -6.65503e-25
-8.211669922 -4.13989e-25
-8.211425781 -1.61871e-25
-8.21118164 9.0641e-26
-8.2109375 3.43351e-25
-8.210693359 5.96052e-25
-8.210449218 8.48539e-25
-8.210205078 1.100614e-24
-8.209960937 1.352066e-24
-8.209716797 1.6027e-24
-8.209472656 1.852303e-24
-8.209228515 2.100686e-24
-8.208984375 2.347632e-24
-8.208740234 2.592959e-24
-8.208496093 2.836445e-24
-8.208251953 3.07792e-24
-8.208007812 3.317155e-24
-8.207763672 3.553989e-24
-8.207519531 3.788194e-24
-8.20727539 4.019615e-24
-8.20703125 4.248023e-24
-8.206787109 4.473273e-24
-8.206542968 4.695136e-24
-8.206298828 4.913477e-24
-8.206054687 5.128065e-24
-8.205810547 5.3387767e-24
-8.205566406 5.545383e-24
-8.205322265 5.7477719e-24
-8.205078125 5.9457132e-24
-8.204833984 6.1391075e-24
-8.204589843 6.32772741e-24
-8.204345703 6.5114853e-24
-8.204101562 6.6901555e-24
-8.203857422 6.8636631e-24
-8.203613281 7.0317868e-24
-8.20336914 7.1944626e-24
-8.203125 7.351475e-24
-8.202880859 7.502772e-24
-8.202636718 7.648141e-24
-8.202392578 7.787546e-24
-8.202148437 7.92078e-24
-8.201904297 8.047819e-24
-8.201660156 8.168462e-24
-8.201416015 8.282697e-24
-8.201171875 8.390332e-24
-8.200927734 8.491369e-24
-8.200683593 8.58562e-24
-8.200439453 8.673103e-24
-8.200195312 8.753639e-24
-8.199951172 8.827256e-24
-8.199707031 8.893785e-24
-8.19946289 8.95327e-24
-8.19921875 9.005549e-24
-8.198974609 9.050677e-24
-8.198730468 9.088505e-24
-8.198486328 9.119102e-24
-8.198242187 9.142326e-24
-8.197998047 9.158258e-24
-8.197753906 9.166771e-24
-8.197509765 9.167957e-24
-8.197265625 9.161698e-24
-8.197021484 9.1481e-24
-8.196777343 9.127058e-24
-8.196533203 9.098688e-24
-8.196289062 9.062897e-24
-8.196044922 9.019814e-24
-8.195800781 8.969357e-24
-8.19555664 8.911668e-24
-8.1953125 8.846675e-24
-8.195068359 8.774531e-24
-8.194824218 8.695181e-24
-8.194580078 8.608785e-24
-8.194335937 8.515299e-24
-8.194091797 8.414896e-24
-8.193847656 8.307546e-24
-8.193603515 8.193431e-24
-8.193359375 8.07253e-24
-8.193115234 7.945037e-24
-8.192871093 7.810947e-24
-8.192626953 7.670459e-24
-8.192382812 7.523581e-24
-8.192138672 7.3705218e-24
-8.191894531 7.2113014e-24
-8.19165039 7.0461356e-24
-8.19140625 6.8750579e-24
-8.191162109 6.6982901e-24
-8.190917968 6.51588092e-24
-8.190673828 6.3280568e-24
-8.190429687 6.1348777e-24
-8.190185547 5.9365758e-24
-8.189941406 5.7332252e-24
-8.189697265 5.525063e-24
-8.189453125 5.312174e-24
-8.189208984 5.0948e-24
-8.188964843 4.873036e-24
-8.188720703 4.647129e-24
-8.188476562 4.417187e-24
-8.188232422 4.183458e-24
-8.187988281 3.946059e-24
-8.18774414 3.70524e-24
-8.1875 3.461134e-24
-8.187255859 3.213989e-24
-8.187011718 2.963947e-24
-8.186767578 2.711257e-24
-8.186523437 2.45607e-24
-8.186279297 2.198638e-24
-8.186035156 1.939119e-24
-8.185791015 1.677762e-24
-8.185546875 1.414738e-24
-8.185302734 1.15029e-24
-8.185058593 8.846e-25
-8.184814453 6.17908e-25
-8.184570312 3.50402e-25
-8.184326172 8.232e-26
-8.184082031 -1.86143e-25
-8.18383789 -4.54754e-25
-8.18359375 -7.2331e-25
-8.183349609 -9.91585e-25
-8.183105468 -1.25937e-24
-8.182861328 -1.526443e-24
-8.182617187 -1.792591e-24
-8.182373047 -2.057598e-24
-8.182128906 -2.321248e-24
-8.181884765 -2.583331e-24
-8.181640625 -2.843625e-24
-8.181396484 -3.101932e-24
-8.181152343 -3.358024e-24
-8.180908203 -3.611713e-24
-8.180664062 -3.862769e-24
-8.180419922 -4.111011e-24
-8.180175781 -4.356208e-24
-8.17993164 -4.598191e-24
-8.1796875 -4.836727e-24
-8.179443359 -5.071655e-24
-8.179199218 -5.302744e-24
-8.178955078 -5.529843e-24
-8.178710937 -5.7527224e-24
-8.178466797 -5.9712435e-24
-8.178222656 -6.1851755e-24
-8.177978515 -6.3943931e-24
-8.177734375 -6.5986682e-24
-8.177490234 -6.797886286e-24
-8.177246093 -6.9918212e-24
-8.177001953 -7.1803744e-24
-8.176757812 -7.3633214e-24
-8.176513672 -7.540576e-24
-8.176269531 -7.711919e-24
-8.17602539 -7.877277e-24
-8.17578125 -8.036436e-24
-8.175537109 -8.189337e-24
-8.175292968 -8.335771e-24
-8.175048828 -8.475693e-24
-8.174804687 -8.608899e-24
-8.174560547 -8.735358e-24
-8.174316406 -8.854876e-24
-8.174072265 -8.967435e-24
-8.173828125 -9.072848e-24
-8.173583984 -9.17111e-24
-8.173339843 -9.262043e-24
-8.173095703 -9.345659e-24
-8.172851562 -9.421784e-24
-8.172607422 -9.490449e-24
-8.172363281 -9.551488e-24
-8.17211914 -9.604944e-24
-8.171875 -9.650665e-24
-8.171630859 -9.688704e-24
-8.171386718 -9.718921e-24
-8.171142578 -9.741385e-24
-8.170898437 -9.755964e-24
-8.170654297 -9.762743e-24
-8.170410156 -9.7616e-24
-8.170166015 -9.752635e-24
-8.169921875 -9.735737e-24
-8.169677734 -9.71102e-24
-8.169433593 -9.678383e-24
-8.169189453 -9.637955e-24
-8.168945312 -9.589649e-24
-8.168701172 -9.533603e-24
-8.168457031 -9.469744e-24
-8.16821289 -9.398225e-24
-8.16796875 -9.318984e-24
-8.167724609 -9.232184e-24
-8.167480468 -9.137778e-24
-8.167236328 -9.035941e-24
-8.166992187 -8.926639e-24
-8.166748047 -8.810059e-24
-8.166503906 -8.686178e-24
-8.166259765 -8.555194e-24
-8.166015625 -8.417098e-24
-8.165771484 -8.272098e-24
-8.165527343 -8.120199e-24
-8.165283203 -7.961617e-24
-8.165039062 -7.7963718e-24
-8.164794922 -7.6246888e-24
-8.164550781 -7.446598e-24
-8.16430664 -7.262334e-24
-8.1640625 -7.07194067e-24
-8.163818359 -6.875661e-24
-8.163574218 -6.6735506e-24
-8.163330078 -6.4658593e-24
-8.163085937 -6.2526554e-24
-8.162841797 -6.0341946e-24
-8.162597656 -5.810558e-24
-8.162353515 -5.582007e-24
-8.162109375 -5.348635e-24
-8.161865234 -5.110706e-24
-8.161621093 -4.868327e-24
-8.161376953 -4.621766e-24
-8.161132812 -4.37114e-24
-8.160888672 -4.11672e-24
-8.160644531 -3.858636e-24
-8.16040039 -3.597161e-24
-8.16015625 -3.332434e-24
-8.159912109 -3.064729e-24
-8.159667968 -2.794197e-24
-8.159423828 -2.521111e-24
-8.159179687 -2.245633e-24
-8.158935547 -1.968034e-24
-8.158691406 -1.688486e-24
-8.158447265 -1.407259e-24
-8.158203125 -1.124534e-24
-8.157958984 -8.40579e-25
-8.157714843 -5.5558e-25
-8.157470703 -2.69806e-25
-8.157226562 1.6551e-26
-8.156982422 3.03227e-25
-8.156738281 5.90021e-25
-8.15649414 8.76676e-25
-8.15625 1.162983e-24
-8.156005859 1.448692e-24
-8.155761718 1.733587e-24
-8.155517578 2.017423e-24
-8.155273437 2.299983e-24
-8.155029297 2.581028e-24
-8.154785156 2.860335e-24
-8.154541015 3.137673e-24
-8.154296875 3.412817e-24
-8.154052734 3.685545e-24
-8.153808593 3.955628e-24
-8.153564453 4.222853e-24
-8.153320312 4.486991e-24
-8.153076172 4.747837e-24
-8.152832031 5.005162e-24
-8.15258789 5.258773e-24
-8.15234375 5.508436e-24
-8.152099609 5.753973e-24
-8.151855468 5.995152e-24
-8.151611328 6.2318027e-24
-8.151367187 6.4636961e-24
-8.151123047 6.6906751e-24
-8.150878906 6.9125109e-24
-8.150634765 7.1290605e-24
-8.150390625 7.34009811e-24
-8.150146484 7.5454931e-24
-8.149902343 7.7450235e-24
-8.149658203 7.9385743e-24
-8.149414062 8.1259251e-24
-8.149169922 8.306976e-24
-8.148925781 8.481511e-24
-8.14868164 8.649446e-24
-8.1484375 8.81057e-24
-8.148193359 8.964815e-24
-8.147949218 9.111974e-24
-8.147705078 9.251994e-24
-8.147460937 9.384679e-24
-8.147216797 9.509988e-24
-8.146972656 9.627733e-24
-8.146728515 9.73789e-24
-8.146484375 9.840277e-24
-8.146240234 9.934886e-24
-8.145996093 1.0021545e-23
-8.145751953 1.0100263e-23
-8.145507812 1.0170876e-23
-8.145263672 1.0233409e-23
-8.145019531 1.0287706e-23
-8.14477539 1.033381e-23
-8.14453125 1.0371575e-23
-8.144287109 1.0401059e-23
-8.144042968 1.0422129e-23
-8.143798828 1.0434857e-23
-8.143554687 1.043912e-23
-8.143310547 1.0435008e-23
-8.143066406 1.0422409e-23
-8.142822265 1.0401427e-23
-8.142578125 1.0371964e-23
-8.142333984 1.0334137e-23
-8.142089843 1.0287861e-23
-8.141845703 1.023327e-23
-8.141601562 1.0170289e-23
-8.141357422 1.0099065e-23
-8.141113281 1.0019539e-23
-8.14086914 9.931872e-24
-8.140625 9.836015e-24
-8.140380859 9.732145e-24
-8.140136718 9.620227e-24
-8.139892578 9.500448e-24
-8.139648437 9.372789e-24
-8.139404297 9.237449e-24
-8.139160156 9.094419e-24
-8.138916015 8.943915e-24
-8.138671875 8.785939e-24
-8.138427734 8.620717e-24
-8.138183593 8.448266e-24
-8.137939453 8.2688228e-24
-8.137695312 8.0824188e-24
-8.137451172 7.8892981e-24
-8.137207031 7.6895048e-24
-8.13696289 7.48329533e-24
-8.13671875 7.2707262e-24
-8.136474609 7.0520603e-24
-8.136230468 6.8273686e-24
-8.135986328 6.5969208e-24
-8.135742187 6.360802e-24
-8.135498047 6.119287e-24
-8.135253906 5.872472e-24
-8.135009765 5.620643e-24
-8.134765625 5.363905e-24
-8.134521484 5.102547e-24
-8.134277343 4.836689e-24
-8.134033203 4.566623e-24
-8.133789062 4.292481e-24
-8.133544922 4.014558e-24
-8.133300781 3.732996e-24
-8.13305664 3.448094e-24
-8.1328125 3.160002e-24
-8.132568359 2.869023e-24
-8.132324218 2.575318e-24
-8.132080078 2.279187e-24
-8.131835937 1.980801e-24
-8.131591797 1.680462e-24
-8.131347656 1.37835e-24
-8.131103515 1.074763e-24
-8.130859375 7.6989e-25
-8.130615234 4.64028e-25
-8.130371093 1.57374e-25
-8.130126953 -1.4978e-25
-8.129882812 -4.5723e-25
-8.129638672 -7.64686e-25
-8.129394531 -1.071938e-24
-8.12915039 -1.378703e-24
-8.12890625 -1.684765e-24
-8.128662109 -1.989846e-24
-8.128417968 -2.293724e-24
-8.128173828 -2.596128e-24
-8.127929687 -2.896835e-24
-8.127685547 -3.195578e-24
-8.127441406 -3.492132e-24
-8.127197265 -3.78624e-24
-8.126953125 -4.077671e-24
-8.126708984 -4.36618e-24
-8.126464843 -4.651532e-24
-8.126220703 -4.933493e-24
-8.125976562 -5.211828e-24
-8.125732422 -5.486313e-24
-8.125488281 -5.756713e-24
-8.12524414 -6.022813e-24
-8.125 -6.284381e-24
-8.124755859 -6.541216e-24
-8.124511718 -6.793083e-24
-8.124267578 -7.0397953e-24
-8.124023437 -7.2811215e-24
-8.123779297 -7.5168879e-24
-8.123535156 -7.7468643e-24
-8.123291015 -7.9708917e-24
-8.123046875 -8.1887448e-24
-8.122802734 -8.4002795e-24
-8.122558593 -8.6052724e-24
-8.122314453 -8.803595e-24
-8.122070312 -8.99503e-24
-8.121826172 -9.179466e-24
-8.121582031 -9.356688e-24
-8.12133789 -9.526601e-24
-8.12109375 -9.689e-24
-8.120849609 -9.843804e-24
-8.120605468 -9.990814e-24
-8.120361328 -1.0129967e-23
-8.120117187 -1.0261071e-23
-8.119873047 -1.0384082e-23
-8.119628906 -1.0498815e-23
-8.119384765 -1.0605241e-23
-8.119140625 -1.0703187e-23
-8.118896484 -1.0792642e-23
-8.118652343 -1.0873439e-23
-8.118408203 -1.0945587e-23
-8.118164062 -1.1008929e-23
-8.117919922 -1.106349e-23
-8.117675781 -1.1109125e-23
-8.11743164 -1.1145875e-23
-8.1171875 -1.1173607e-23
-8.116943359 -1.1192381e-23
-8.116699218 -1.1202074e-23
-8.116455078 -1.1202761e-23
-8.116210937 -1.1194334e-23
-8.115966797 -1.1176885e-23
-8.115722656 -1.1150317e-23
-8.115478515 -1.1114741e-23
-8.115234375 -1.1070069e-23
-8.114990234 -1.1016429e-23
-8.114746093 -1.095375e-23
-8.114501953 -1.0882174e-23
-8.114257812 -1.0801641e-23
-8.114013672 -1.0712311e-23
-8.113769531 -1.0614139e-23
-8.11352539 -1.0507297e-23
-8.11328125 -1.0391754e-23
-8.113037109 -1.0267699e-23
-8.112792968 -1.0135113e-23
-8.112548828 -9.9942e-24
-8.112304687 -9.844954e-24
-8.112060547 -9.687594e-24
-8.111816406 -9.522127e-24
-8.111572265 -9.348785e-24
-8.111328125 -9.167589e-24
-8.111083984 -8.978783e-24
-8.110839843 -8.7824012e-24
-8.110595703 -8.5787008e-24
-8.110351562 -8.3677295e-24
-8.110107422 -8.14975453e-24
-8.109863281 -7.9248362e-24
-8.10961914 -7.6932521e-24
-8.109375 -7.4550783e-24
-8.109130859 -7.2106001e-24
-8.108886718 -6.959906e-24
-8.108642578 -6.70329e-24
-8.108398437 -6.440853e-24
-8.108154297 -6.172897e-24
-8.107910156 -5.899535e-24
-8.107666015 -5.621078e-24
-8.107421875 -5.337648e-24
-8.107177734 -5.049561e-24
-8.106933593 -4.756952e-24
-8.106689453 -4.460142e-24
-8.106445312 -4.15928e-24
-8.106201172 -3.854686e-24
-8.105957031 -3.54652e-24
-8.10571289 -3.235107e-24
-8.10546875 -2.920617e-24
-8.105224609 -2.603376e-24
-8.104980468 -2.283563e-24
-8.104736328 -1.961506e-24
-8.104492187 -1.637391e-24
-8.104248047 -1.311547e-24
-8.104003906 -9.84171e-25
-8.103759765 -6.55586e-25
-8.103515625 -3.25998e-25
-8.103271484 4.269e-27
-8.103027343 3.35007e-25
-8.102783203 6.65892e-25
-8.102539062 9.9671e-25
-8.102294922 1.327143e-24
-8.102050781 1.656968e-24
-8.10180664 1.985876e-24
-8.1015625 2.313638e-24
-8.101318359 2.639951e-24
-8.101074218 2.964582e-24
-8.100830078 3.287235e-24
-8.100585937 3.607675e-24
-8.100341797 3.925612e-24
-8.100097656 4.240809e-24
-8.099853515 4.552987e-24
-8.099609375 4.861906e-24
-8.099365234 5.167297e-24
-8.099121093 5.468919e-24
-8.098876953 5.766513e-24
-8.098632812 6.059841e-24
-8.098388672 6.348654e-24
-8.098144531 6.632712e-24
-8.09790039 6.911783e-24
-8.09765625 7.185626e-24
-8.097412109 7.4540214e-24
-8.097167968 7.7167333e-24
-8.096923828 7.9735557e-24
-8.096679687 8.2242533e-24
-8.096435547 8.468636e-24
-8.096191406 8.7064748e-24
-8.095947265 8.9375915e-24
-8.095703125 9.1617624e-24
-8.095458984 9.378828e-24
-8.095214843 9.588568e-24
-8.094970703 9.790838e-24
-8.094726562 9.985426e-24
-8.094482422 1.0172204e-23
-8.094238281 1.0350966e-23
-8.09399414 1.0521605e-23
-8.09375 1.0683918e-23
-8.093505859 1.0837817e-23
-8.093261718 1.098311e-23
-8.093017578 1.1119725e-23
-8.092773437 1.1247478e-23
-8.092529297 1.1366317e-23
-8.092285156 1.1476067e-23
-8.092041015 1.1576695e-23
-8.091796875 1.1668038e-23
-8.091552734 1.1750078e-23
-8.091308593 1.1822663e-23
-8.091064453 1.1885797e-23
-8.090820312 1.1939339e-23
-8.090576172 1.1983309e-23
-8.090332031 1.2017579e-23
-8.09008789 1.2042191e-23
-8.08984375 1.2057024e-23
-8.089599609 1.2062142e-23
-8.089355468 1.2057438e-23
-8.089111328 1.2042992e-23
-8.088867187 1.2018709e-23
-8.088623047 1.198469e-23
-8.088378906 1.1940854e-23
-8.088134765 1.1887318e-23
-8.087890625 1.1824015e-23
-8.087646484 1.1751082e-23
-8.087402343 1.1668464e-23
-8.087158203 1.1576316e-23
-8.086914062 1.1474597e-23
-8.086669922 1.1363478e-23
-8.086425781 1.1242934e-23
-8.08618164 1.1113153e-23
-8.0859375 1.0974122e-23
-8.085693359 1.0826047e-23
-8.085449218 1.0668929e-23
-8.085205078 1.0502991e-23
-8.084960937 1.0328245e-23
-8.084716797 1.014493e-23
-8.084472656 9.953074e-24
-8.084228515 9.75293e-24
-8.083984375 9.544539e-24
-8.083740234 9.3281673e-24
-8.083496093 9.1038703e-24
-8.083251953 8.8719281e-24
-8.083007812 8.63240997e-24
-8.082763672 8.3856063e-24
-8.082519531 8.1316008e-24
-8.08227539 7.8706953e-24
-8.08203125 7.602987e-24
-8.081787109 7.328788e-24
-8.081542968 7.048205e-24
-8.081298828 6.761565e-24
-8.081054687 6.468986e-24
-8.080810547 6.170799e-24
-8.080566406 5.867138e-24
-8.080322265 5.558342e-24
-8.080078125 5.244554e-24
-8.079833984 4.926121e-24
-8.079589843 4.603198e-24
-8.079345703 4.276134e-24
-8.079101562 3.945098e-24
-8.078857422 3.610442e-24
-8.078613281 3.272344e-24
-8.07836914 2.931163e-24
-8.078125 2.587083e-24
-8.077880859 2.240465e-24
-8.077636718 1.891503e-24
-8.077392578 1.540558e-24
-8.077148437 1.187834e-24
-8.076904297 8.33692e-25
-8.076660156 4.78341e-25
-8.076416015 1.22142e-25
-8.076171875 -2.34688e-25
-8.075927734 -5.91792e-25
-8.075683593 -9.48946e-25
-8.075439453 -1.305799e-24
-8.075195312 -1.662117e-24
-8.074951172 -2.017557e-24
-8.074707031 -2.37188e-24
-8.07446289 -2.724747e-24
-8.07421875 -3.075918e-24
-8.073974609 -3.425059e-24
-8.073730468 -3.771928e-24
-8.073486328 -4.116197e-24
-8.073242187 -4.457624e-24
-8.072998047 -4.795889e-24
-8.072753906 -5.130747e-24
-8.072509765 -5.461893e-24
-8.072265625 -5.789077e-24
-8.072021484 -6.112004e-24
-8.071777343 -6.430428e-24
-8.071533203 -6.744065e-24
-8.071289062 -7.052669e-24
-8.071044922 -7.355969e-24
-8.070800781 -7.653722e-24
-8.07055664 -7.945671e-24
-8.0703125 -8.2315731e-24
-8.070068359 -8.5111878e-24
-8.069824218 -8.7842766e-24
-8.069580078 -9.05061265e-24
-8.069335937 -9.309964e-24
-8.069091797 -9.5621184e-24
-8.068847656 -9.8068481e-24
-8.068603515 -1.004396e-23
-8.068359375 -1.0273232e-23
-8.068115234 -1.0494487e-23
-8.067871093 -1.070751e-23
-8.067626953 -1.0912144e-23
-8.067382812 -1.110818e-23
-8.067138672 -1.1295479e-23
-8.066894531 -1.1473842e-23
-8.06665039 -1.1643148e-23
-8.06640625 -1.1803204e-23
-8.066162109 -1.1953915e-23
-8.065917968 -1.2095095e-23
-8.065673828 -1.2226665e-23
-8.065429687 -1.2348454e-23
-8.065185547 -1.2460403e-23
-8.064941406 -1.2562349e-23
-8.064697265 -1.2654255e-23
-8.064453125 -1.273597e-23
-8.064208984 -1.2807476e-23
-8.063964843 -1.2868635e-23
-8.063720703 -1.2919451e-23
-8.063476562 -1.2959797e-23
-8.063232422 -1.2989698e-23
-8.062988281 -1.3009038e-23
-8.06274414 -1.3017867e-23
-8.0625 -1.3016079e-23
-8.062255859 -1.3003745e-23
-8.062011718 -1.2980774e-23
-8.061767578 -1.2947258e-23
-8.061523437 -1.2903118e-23
-8.061279297 -1.2848465e-23
-8.061035156 -1.2783238e-23
-8.060791015 -1.2707568e-23
-8.060546875 -1.2621406e-23
-8.060302734 -1.2524904e-23
-8.060058593 -1.2418026e-23
-8.059814453 -1.2300945e-23
-8.059570312 -1.2173641e-23
-8.059326172 -1.2036303e-23
-8.059082031 -1.1888927e-23
-8.05883789 -1.1731721e-23
-8.05859375 -1.1564695e-23
-8.058349609 -1.1388075e-23
-8.058105468 -1.1201886e-23
-8.057861328 -1.1006371e-23
-8.057617187 -1.0801569e-23
-8.057373047 -1.058774e-23
-8.057128906 -1.0364939e-23
-8.056884765 -1.01334408e-23
-8.056640625 -9.8933134e-24
-8.056396484 -9.6448479e-24
-8.056152343 -9.388126295e-24
-8.055908203 -9.1234535e-24
-8.055664062 -8.8509249e-24
-8.055419922 -8.5708593e-24
-8.055175781 -8.283365e-24
-8.05493164 -7.988775e-24
-8.0546875 -7.687208e-24
-8.054443359 -7.37901e-24
-8.054199218 -7.064313e-24
-8.053955078 -6.74347e-24
-8.053710937 -6.416629e-24
